mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
28.947846333185833,1.233124795328126,1.7942217191060383,0.9120050974761471,10,{'pca__n_components': 10},0.815814756380115,0.8184973908812261,0.8016684082729623,0.8119935185114344,0.0073826399092325745,9,0.8445772843723314,0.8420153714773698,0.8300597779675492,0.8388841446057501,0.00632681775431052,9
30.351032098134358,0.13765050252012276,0.634572426478068,0.10328098447490328,30,{'pca__n_components': 30},0.8560686228125296,0.8653348560152117,0.8556144684688337,0.8590059824321917,0.004479028515527352,8,0.8898377455166524,0.892399658411614,0.888129803586678,0.8901224025049815,0.0017547435248986402,8
26.04809061686198,4.9104786000051135,2.764689048131307,1.8486847729743832,60,{'pca__n_components': 60},0.8694755096303799,0.879032856426531,0.8667009371566284,0.8717364344045131,0.005282227676878079,7,0.9017933390264731,0.9026473099914603,0.8975234842015372,0.9006547110731568,0.0022413913674955146,7
24.931294361750286,0.28903012205742235,2.7744213740030923,0.6104356923305934,90,{'pca__n_components': 90},0.8741797271463838,0.8793872503922202,0.865732845459455,0.873099940999353,0.005626434460619552,6,0.9086251067463706,0.9035012809564474,0.9000853970964987,0.9040705949331055,0.003509487049797328,6
35.88625820477804,3.2190605514237807,4.9511598745981855,0.8626604915640693,200,{'pca__n_components': 200},0.8726825010004821,0.889459020925314,0.862906765926286,0.8750160959506941,0.01096478637661167,3,0.9069171648163963,0.9120409906063194,0.9000853970964987,0.9063478508397381,0.004897424006286726,5
21.338488896687824,3.9288693098073035,6.103742202123006,1.5335471970962462,280,{'pca__n_components': 280},0.8765196916778663,0.8859829107692619,0.8649810078080827,0.8758278700850703,0.008587935135405213,2,0.910333048676345,0.9086251067463706,0.9035012809564474,0.9074864787930544,0.002902943076340922,2
33.672545989354454,10.198727305633563,4.833208322525024,2.2469866662223668,350,{'pca__n_components': 350},0.8741015135884894,0.8864923351197459,0.8643542271813021,0.874982691963179,0.009059297701608852,4,0.9094790777113578,0.9094790777113578,0.9026473099914603,0.9072018218047253,0.003220526188153955,3
39.52749729156494,3.758553506564408,1.2752159436543782,0.09866315826107522,400,{'pca__n_components': 400},0.8759537626523104,0.8875659593512648,0.8675956687770776,0.8770384635935509,0.008188836242239131,1,0.9111870196413322,0.910333048676345,0.9060631938514091,0.9091944207230288,0.002241391367495514,1
33.10216530164083,4.076061064734124,1.0287856260935466,0.15617434038878633,450,{'pca__n_components': 450},0.8748885263479612,0.8842825059109624,0.8655779868802677,0.8749163397130637,0.007636113244745384,5,0.9094790777113578,0.9069171648163963,0.9043552519214346,0.9069171648163962,0.0020917931193708025,4
